UserID,Source,Date Created,Country,Days Since Last Login,Day 1 Retention,Day 2 Retention,Day 3 Retention,Day 7 Retention,Day 14 Retention,Day 21 Retention,Day 28 Retention,Day 90 Retention,Converted,Day 1 Spend,Day 2 Spend,Day 3 Spend,Day 7 Spend,Day 14 Spend,Day 21 Spend,Day 28 Spend,Day 90 Spend,Trailing 14-Day Spend,classe
8066,Organic,5/29/2013,DE,125,0,0,0,0,0,0,0,0,1,10.98,17.22,24.36,30.45,32.71,34.94,37.68,47.39,0,B
8067,Facebook MI Ads,5/29/2013,US,63,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8068,Cross-Promotion,5/29/2013,DE,122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8069,Organic,5/29/2013,GB,134,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8070,Flurry Video Ads,5/29/2013,GB,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8071,Organic,5/29/2013,US,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8072,Facebook MI Ads,5/29/2013,US,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8073,Facebook MI Ads,5/29/2013,DE,163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8074,Facebook MI Ads,5/29/2013,GB,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8075,Facebook MI Ads,5/29/2013,GB,125,1,1,0,0,0,0,0,0,1,7.61,13.39,15.53,17.82,24.74,28.23,30.38,42.32,0,B
8076,Facebook MI Ads,5/29/2013,GB,146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8077,Cross-Promotion,5/29/2013,DE,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8078,Organic,5/29/2013,US,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8079,Organic,5/29/2013,GB,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8080,Organic,5/29/2013,GB,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8081,Organic,5/29/2013,US,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8082,Flurry Video Ads,5/29/2013,DE,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8083,Cross-Promotion,5/29/2013,GB,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8084,Facebook MI Ads,5/29/2013,DE,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8085,Organic,5/29/2013,DE,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8086,Cross-Promotion,5/29/2013,US,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8087,Cross-Promotion,5/29/2013,US,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8088,Cross-Promotion,5/29/2013,DE,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8089,Cross-Promotion,5/29/2013,US,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8090,Facebook MI Ads,5/29/2013,GB,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8091,Organic,5/29/2013,US,59,1,1,0,0,0,0,0,0,1,11.51,16.48,19.56,26.84,31.53,33.56,36.11,47.11,0,B
8092,Organic,5/29/2013,GB,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8093,Facebook MI Ads,5/29/2013,US,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8094,Cross-Promotion,5/29/2013,DE,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8095,Flurry Video Ads,5/29/2013,US,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8096,Organic,5/29/2013,GB,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8097,Cross-Promotion,5/29/2013,DE,66,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8098,Facebook MI Ads,5/29/2013,US,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8099,Flurry Video Ads,5/29/2013,US,74,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8100,Cross-Promotion,5/29/2013,US,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8101,Flurry Video Ads,5/29/2013,US,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8102,Cross-Promotion,5/29/2013,US,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8103,Organic,5/29/2013,DE,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8104,Facebook MI Ads,5/29/2013,DE,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8105,Flurry Video Ads,5/29/2013,GB,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8106,Facebook MI Ads,5/29/2013,US,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8107,Flurry Video Ads,5/29/2013,US,120,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8108,Cross-Promotion,5/29/2013,GB,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8109,Flurry Video Ads,5/29/2013,DE,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8110,Facebook MI Ads,5/29/2013,US,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8111,Flurry Video Ads,5/29/2013,GB,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8112,Flurry Video Ads,5/29/2013,US,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8113,Facebook MI Ads,5/29/2013,DE,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8114,Organic,5/29/2013,DE,145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8115,Cross-Promotion,5/29/2013,GB,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8116,Organic,5/29/2013,US,136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8117,Flurry Video Ads,5/29/2013,GB,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8118,Flurry Video Ads,5/29/2013,US,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8119,Facebook MI Ads,5/29/2013,DE,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8120,Facebook MI Ads,5/29/2013,DE,34,1,1,0,0,0,0,0,0,1,11.84,16.2,20.53,26.65,30.65,36.4,38.04,43.39,0,B
8121,Cross-Promotion,5/29/2013,GB,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8122,Flurry Video Ads,5/29/2013,US,59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8123,Flurry Video Ads,5/29/2013,GB,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8124,Flurry Video Ads,5/29/2013,GB,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8125,Organic,5/29/2013,US,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8126,Cross-Promotion,5/29/2013,GB,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8127,Facebook MI Ads,5/29/2013,GB,162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8128,Organic,5/29/2013,DE,53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8129,Organic,5/29/2013,GB,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8130,Flurry Video Ads,5/29/2013,DE,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8131,Facebook MI Ads,5/29/2013,DE,87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8132,Flurry Video Ads,5/29/2013,DE,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8133,Organic,5/29/2013,DE,140,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8134,Organic,5/29/2013,US,157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8135,Flurry Video Ads,5/29/2013,GB,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8136,Facebook MI Ads,5/29/2013,US,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8137,Flurry Video Ads,5/29/2013,DE,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8138,Organic,5/29/2013,GB,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8139,Organic,5/29/2013,DE,30,1,0,1,0,0,0,0,0,1,7.5,11.06,17.37,24.54,32.38,34.53,37.49,57.38,0,B
8140,Organic,5/29/2013,DE,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8141,Cross-Promotion,5/29/2013,US,34,1,0,0,0,0,0,0,0,1,9.68,16.05,21.95,28.66,35.28,39.64,41.06,59.36,0,B
8142,Organic,5/29/2013,DE,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8143,Facebook MI Ads,5/29/2013,US,121,1,1,0,0,0,0,0,0,1,7.31,13.01,20.3,23.39,26.47,28.82,31.31,47.17,0,B
8144,Cross-Promotion,5/29/2013,GB,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8145,Organic,5/29/2013,US,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8146,Organic,5/29/2013,US,15,1,1,1,0,0,0,0,0,1,9.47,16.45,23.87,30.92,35.34,38.46,40.19,47.81,0,B
8147,Flurry Video Ads,5/29/2013,GB,138,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8148,Facebook MI Ads,5/29/2013,GB,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8149,Facebook MI Ads,5/29/2013,DE,112,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8150,Flurry Video Ads,5/29/2013,GB,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8151,Flurry Video Ads,5/29/2013,GB,96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8152,Cross-Promotion,5/29/2013,GB,139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8153,Organic,5/29/2013,GB,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8154,Organic,5/29/2013,GB,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8155,Flurry Video Ads,5/29/2013,DE,63,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8156,Cross-Promotion,5/29/2013,GB,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8157,Organic,5/29/2013,GB,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8158,Flurry Video Ads,5/29/2013,US,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8159,Organic,5/29/2013,DE,129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8160,Flurry Video Ads,5/29/2013,DE,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8161,Facebook MI Ads,5/29/2013,DE,113,1,1,0,0,0,0,0,0,1,7.47,9.88,14.63,21.34,29.05,31.63,35.22,40.64,0,B
8162,Organic,5/29/2013,DE,61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8163,Facebook MI Ads,5/29/2013,US,151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8164,Flurry Video Ads,5/29/2013,US,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8165,Cross-Promotion,5/29/2013,GB,138,1,0,1,0,0,0,0,0,1,6.01,8.12,14.87,21.41,28.19,33.74,36.53,56.13,0,B
8166,Flurry Video Ads,5/29/2013,GB,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8167,Facebook MI Ads,5/29/2013,DE,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8168,Organic,5/29/2013,DE,98,1,0,0,0,0,0,0,0,1,7.91,14.21,21.39,26.58,30.38,34.03,37.53,57.36,0,B
8169,Cross-Promotion,5/29/2013,US,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8170,Cross-Promotion,5/29/2013,GB,158,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8171,Cross-Promotion,5/29/2013,GB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8172,Flurry Video Ads,5/29/2013,GB,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8173,Cross-Promotion,5/29/2013,GB,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8174,Flurry Video Ads,5/29/2013,US,143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8175,Organic,5/29/2013,US,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8176,Flurry Video Ads,5/29/2013,DE,131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8177,Organic,5/29/2013,DE,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8178,Organic,5/29/2013,DE,106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8179,Cross-Promotion,5/29/2013,GB,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8180,Flurry Video Ads,5/29/2013,GB,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8181,Cross-Promotion,5/29/2013,DE,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8182,Facebook MI Ads,5/29/2013,DE,153,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8183,Cross-Promotion,5/29/2013,US,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8184,Cross-Promotion,5/29/2013,GB,52,0,0,1,0,0,0,0,0,1,8.37,13.49,20.22,22.88,29.84,33.38,35.13,54.91,0,B
8185,Organic,5/29/2013,GB,149,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8186,Cross-Promotion,5/29/2013,US,108,1,1,0,0,0,0,0,0,1,5.65,8,10.19,16.08,22.62,26.74,29.36,47.12,0,B
8187,Facebook MI Ads,5/29/2013,US,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8188,Flurry Video Ads,5/29/2013,GB,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8189,Organic,5/29/2013,US,162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8190,Organic,5/29/2013,US,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8191,Facebook MI Ads,5/29/2013,GB,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8192,Flurry Video Ads,5/29/2013,GB,157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8193,Organic,5/29/2013,US,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8194,Organic,5/29/2013,US,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8195,Cross-Promotion,5/29/2013,US,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8196,Flurry Video Ads,5/29/2013,DE,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8197,Cross-Promotion,5/29/2013,US,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8198,Facebook MI Ads,5/29/2013,DE,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8199,Facebook MI Ads,5/29/2013,DE,83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8200,Organic,5/29/2013,US,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8201,Flurry Video Ads,5/29/2013,DE,71,0,1,0,0,0,0,0,0,1,8.88,14.36,16.63,19.71,23.7,26.55,29.35,45.67,0,B
8202,Flurry Video Ads,5/29/2013,GB,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8203,Cross-Promotion,5/29/2013,US,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8204,Organic,5/29/2013,US,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8205,Flurry Video Ads,5/29/2013,US,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8206,Organic,5/29/2013,US,111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8207,Flurry Video Ads,5/29/2013,DE,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8208,Organic,5/29/2013,GB,143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8209,Organic,5/29/2013,DE,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8210,Flurry Video Ads,5/29/2013,GB,159,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8211,Facebook MI Ads,5/29/2013,DE,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8212,Facebook MI Ads,5/29/2013,US,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8213,Cross-Promotion,5/29/2013,GB,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8214,Flurry Video Ads,5/29/2013,US,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8215,Cross-Promotion,5/29/2013,US,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8216,Flurry Video Ads,5/29/2013,GB,133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8217,Facebook MI Ads,5/29/2013,DE,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8218,Organic,5/29/2013,GB,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8219,Organic,5/29/2013,GB,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8220,Facebook MI Ads,5/29/2013,US,81,1,0,0,0,0,0,0,0,1,6.33,11.1,15.98,20.63,24.97,30.22,31.91,48.46,0,B
8221,Flurry Video Ads,5/29/2013,US,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8222,Flurry Video Ads,5/29/2013,GB,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8223,Flurry Video Ads,5/29/2013,US,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8224,Organic,5/29/2013,GB,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8225,Facebook MI Ads,5/29/2013,DE,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8226,Cross-Promotion,5/29/2013,US,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8227,Cross-Promotion,5/29/2013,US,151,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8228,Facebook MI Ads,5/29/2013,DE,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8229,Organic,5/29/2013,DE,166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8230,Facebook MI Ads,5/29/2013,GB,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8231,Cross-Promotion,5/29/2013,GB,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8232,Facebook MI Ads,5/29/2013,DE,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8233,Cross-Promotion,5/29/2013,US,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8234,Facebook MI Ads,5/29/2013,GB,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8235,Organic,5/29/2013,DE,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8236,Flurry Video Ads,5/29/2013,US,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8237,Cross-Promotion,5/29/2013,DE,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8238,Organic,5/29/2013,US,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8239,Cross-Promotion,5/29/2013,US,115,1,1,0,0,0,0,0,0,1,7.89,11.64,18.08,23.03,28.79,34.17,36,43.38,0,B
8240,Cross-Promotion,5/29/2013,GB,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8241,Organic,5/29/2013,DE,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8242,Cross-Promotion,5/29/2013,GB,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8243,Flurry Video Ads,5/29/2013,DE,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8244,Cross-Promotion,5/29/2013,DE,85,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8245,Flurry Video Ads,5/29/2013,DE,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8246,Flurry Video Ads,5/29/2013,GB,55,1,1,0,0,0,0,0,0,1,7.01,14.84,19.95,26.17,29.91,35.5,38.75,54.31,0,B
8247,Facebook MI Ads,5/29/2013,US,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8248,Cross-Promotion,5/29/2013,US,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8249,Cross-Promotion,5/29/2013,DE,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8250,Cross-Promotion,5/29/2013,GB,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8251,Flurry Video Ads,5/29/2013,DE,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8252,Cross-Promotion,5/29/2013,DE,108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8253,Cross-Promotion,5/29/2013,US,160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8254,Flurry Video Ads,5/29/2013,US,26,1,1,0,0,0,0,0,0,1,11.82,17.57,21.35,25.07,27.56,31.59,33.81,39.02,0,B
8255,Facebook MI Ads,5/29/2013,DE,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8256,Facebook MI Ads,5/29/2013,US,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8257,Cross-Promotion,5/29/2013,US,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8258,Organic,5/29/2013,DE,142,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8259,Facebook MI Ads,5/29/2013,GB,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8260,Facebook MI Ads,5/30/2013,GB,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8261,Facebook MI Ads,5/30/2013,DE,111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8262,Cross-Promotion,5/30/2013,DE,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8263,Organic,5/30/2013,GB,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8264,Flurry Video Ads,5/30/2013,DE,116,1,0,0,0,0,0,0,0,1,10.04,15.6,18.06,25.71,29.84,32.97,35.28,49.66,0,B
8265,Cross-Promotion,5/30/2013,DE,45,1,0,0,0,0,0,0,0,1,8.44,14.39,18.61,24.67,31.98,34.45,37.2,55.29,0,B
8266,Facebook MI Ads,5/30/2013,US,81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8267,Facebook MI Ads,5/30/2013,US,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8268,Flurry Video Ads,5/30/2013,US,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8269,Facebook MI Ads,5/30/2013,DE,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8270,Organic,5/30/2013,US,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8271,Flurry Video Ads,5/30/2013,GB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8272,Organic,5/30/2013,GB,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8273,Organic,5/30/2013,US,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8274,Cross-Promotion,5/30/2013,GB,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8275,Facebook MI Ads,5/30/2013,DE,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8276,Flurry Video Ads,5/30/2013,GB,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8277,Organic,5/30/2013,GB,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8278,Facebook MI Ads,5/30/2013,GB,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8279,Organic,5/30/2013,DE,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8280,Cross-Promotion,5/30/2013,US,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8281,Organic,5/30/2013,GB,159,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8282,Cross-Promotion,5/30/2013,DE,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8283,Facebook MI Ads,5/30/2013,GB,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8284,Cross-Promotion,5/30/2013,DE,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8285,Flurry Video Ads,5/30/2013,DE,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8286,Organic,5/30/2013,DE,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
8287,Facebook MI Ads,5/30/2013,US,128,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
